OrderDetailID,OrderID,OrderQty,MenuItemID,UnitPrice,LineTotal
125693,39536,1,14,19.49,19.49
125694,39536,1,34,4.99,4.99
125695,39536,1,19,7.99,7.99
125696,39536,1,9,17.49,17.49
125697,39536,2,28,11.99,23.98
125698,39536,1,20,5.99,5.99
125699,39536,2,8,18.99,37.98
125700,39537,1,17,20.49,20.49
125701,39538,1,14,19.49,19.49
125702,39538,1,17,20.49,20.49
125703,39538,2,36,2.99,5.98
125704,39539,1,26,11.49,11.49
125705,39539,1,5,14.99,14.99
125706,39539,2,32,4.99,9.98
125707,39539,1,26,11.49,11.49
125708,39540,1,14,19.49,19.49
125709,39540,2,3,9.49,18.98
125710,39541,1,26,11.49,11.49
125711,39541,1,28,11.99,11.99
125712,39541,1,33,5.99,5.99
125713,39541,2,9,17.49,34.98
125714,39541,1,35,3.99,3.99
125715,39542,1,5,14.99,14.99
125716,39542,1,8,18.99,18.99
125717,39543,2,35,3.99,7.98
125718,39544,1,25,11.49,11.49
125719,39544,1,5,14.99,14.99
125720,39544,2,19,7.99,15.98
125721,39544,1,1,15.99,15.99
125722,39544,2,16,20.99,41.98
125723,39544,1,34,4.99,4.99
125724,39545,2,5,14.99,29.98
125725,39545,1,35,3.99,3.99
125726,39545,2,25,11.49,22.98
125727,39545,3,4,9.99,29.97
125728,39545,1,15,15.99,15.99
125729,39545,1,23,7.99,7.99
125730,39545,1,4,9.99,9.99
125731,39545,1,29,10.49,10.49
125732,39545,1,25,11.49,11.49
125733,39546,1,22,5.99,5.99
125734,39546,1,7,26.99,26.99
125735,39546,1,28,11.99,11.99
125736,39546,1,17,20.49,20.49
125737,39546,1,9,17.49,17.49
125738,39547,1,2,10.99,10.99
125739,39547,1,25,11.49,11.49
125740,39547,2,15,15.99,31.98
125741,39547,1,5,14.99,14.99
125742,39548,1,33,5.99,5.99
125743,39549,1,7,26.99,26.99
125744,39549,1,15,15.99,15.99
125745,39549,1,35,3.99,3.99
125746,39549,1,33,5.99,5.99
125747,39550,1,5,14.99,14.99
125748,39550,3,13,13.49,40.47
125749,39550,1,19,7.99,7.99
125750,39550,1,7,26.99,26.99
125751,39551,1,36,2.99,2.99
125752,39551,2,1,15.99,31.98
125753,39551,1,25,11.49,11.49
125754,39551,1,28,11.99,11.99
125755,39551,1,30,11.99,11.99
125756,39551,3,7,26.99,80.97
125757,39551,1,14,19.49,19.49
125758,39551,1,2,10.99,10.99
125759,39551,3,16,20.99,62.97
125760,39551,2,25,11.49,22.98
125761,39551,1,24,5.99,5.99
125762,39551,1,30,11.99,11.99
125763,39551,4,34,4.99,19.96
125764,39551,1,33,5.99,5.99
125765,39551,1,3,9.49,9.49
125766,39552,1,3,9.49,9.49
125767,39553,1,34,4.99,4.99
125768,39554,1,36,2.99,2.99
125769,39555,1,5,14.99,14.99
125770,39556,1,21,7.49,7.49
125771,39556,1,3,9.49,9.49
125772,39556,1,15,15.99,15.99
125773,39557,1,34,4.99,4.99
125774,39557,3,29,10.49,31.47
125775,39557,1,28,11.99,11.99
125776,39558,2,13,13.49,26.98
125777,39559,1,4,9.99,9.99
125778,39559,2,11,27.99,55.98
125779,39559,1,33,5.99,5.99
125780,39560,1,2,10.99,10.99
125781,39561,1,20,5.99,5.99
125782,39561,2,27,10.49,20.98
125783,39561,1,35,3.99,3.99
125784,39562,1,12,16.99,16.99
125785,39562,1,17,20.49,20.49
125786,39562,1,4,9.99,9.99
125787,39562,1,22,5.99,5.99
125788,39563,1,25,11.49,11.49
125789,39563,1,10,27.99,27.99
125790,39564,1,6,15.99,15.99
125791,39564,2,25,11.49,22.98
125792,39564,2,15,15.99,31.98
125793,39564,1,16,20.99,20.99
125794,39564,1,11,27.99,27.99
125795,39565,1,15,15.99,15.99
125796,39565,2,11,27.99,55.98
125797,39565,1,10,27.99,27.99
125798,39566,2,6,15.99,31.98
125799,39567,1,13,13.49,13.49
125800,39567,2,14,19.49,38.98
125801,39567,1,28,11.99,11.99
125802,39568,2,8,18.99,37.98
125803,39568,1,30,11.99,11.99
125804,39568,1,33,5.99,5.99
125805,39568,4,22,5.99,23.96
125806,39569,1,14,19.49,19.49
125807,39569,1,36,2.99,2.99
125808,39569,1,22,5.99,5.99
125809,39570,1,18,19.49,19.49
125810,39570,1,13,13.49,13.49
125811,39570,1,25,11.49,11.49
125812,39570,1,30,11.99,11.99
125813,39570,3,27,10.49,31.47
125814,39570,1,35,3.99,3.99
125815,39570,1,3,9.49,9.49
125816,39570,1,32,4.99,4.99
125817,39571,1,21,7.49,7.49
125818,39572,1,1,15.99,15.99
125819,39573,1,34,4.99,4.99
125820,39573,2,27,10.49,20.98
125821,39574,1,16,20.99,20.99
125822,39574,1,15,15.99,15.99
125823,39574,1,22,5.99,5.99
125824,39575,4,36,2.99,11.96
125825,39576,1,16,20.99,20.99
125826,39577,1,20,5.99,5.99
125827,39578,1,19,7.99,7.99
125828,39578,3,13,13.49,40.47
125829,39578,1,16,20.99,20.99
125830,39578,1,6,15.99,15.99
125831,39578,1,4,9.99,9.99
125832,39578,1,31,3.99,3.99
125833,39578,1,4,9.99,9.99
125834,39579,1,25,11.49,11.49
125835,39579,1,20,5.99,5.99
125836,39579,1,29,10.49,10.49
125837,39580,1,28,11.99,11.99
125838,39580,3,21,7.49,22.47
125839,39581,3,4,9.99,29.97
125840,39581,1,23,7.99,7.99
125841,39581,3,30,11.99,35.97
125842,39581,1,33,5.99,5.99
125843,39581,1,1,15.99,15.99
125844,39582,1,32,4.99,4.99
125845,39583,2,36,2.99,5.98
125846,39583,2,15,15.99,31.98
125847,39584,1,16,20.99,20.99
125848,39584,1,11,27.99,27.99
125849,39585,2,3,9.49,18.98
125850,39585,1,35,3.99,3.99
125851,39585,1,27,10.49,10.49
125852,39586,2,4,9.99,19.98
125853,39587,1,16,20.99,20.99
125854,39587,1,8,18.99,18.99
125855,39587,1,4,9.99,9.99
125856,39587,1,5,14.99,14.99
125857,39588,1,31,3.99,3.99
125858,39588,1,29,10.49,10.49
125859,39588,1,3,9.49,9.49
125860,39589,2,6,15.99,31.98
125861,39589,2,10,27.99,55.98
125862,39589,1,5,14.99,14.99
125863,39590,1,32,4.99,4.99
125864,39590,1,3,9.49,9.49
125865,39590,2,16,20.99,41.98
125866,39591,1,17,20.49,20.49
125867,39591,1,7,26.99,26.99
125868,39592,1,10,27.99,27.99
125869,39592,1,24,5.99,5.99
125870,39592,1,1,15.99,15.99
125871,39592,1,36,2.99,2.99
125872,39592,1,30,11.99,11.99
125873,39592,1,33,5.99,5.99
125874,39592,1,18,19.49,19.49
125875,39593,1,35,3.99,3.99
125876,39593,1,33,5.99,5.99
125877,39594,1,25,11.49,11.49
125878,39595,1,33,5.99,5.99
125879,39595,1,17,20.49,20.49
125880,39595,2,3,9.49,18.98
125881,39595,1,7,26.99,26.99
125882,39595,2,21,7.49,14.98
125883,39596,1,31,3.99,3.99
125884,39596,1,11,27.99,27.99
125885,39597,2,18,19.49,38.98
125886,39598,1,5,14.99,14.99
125887,39599,3,9,17.49,52.47
125888,39599,1,28,11.99,11.99
125889,39600,1,14,19.49,19.49
125890,39600,2,19,7.99,15.98
125891,39600,2,5,14.99,29.98
125892,39600,1,9,17.49,17.49
125893,39600,1,10,27.99,27.99
125894,39600,1,22,5.99,5.99
125895,39601,1,25,11.49,11.49
125896,39602,1,27,10.49,10.49
125897,39602,1,26,11.49,11.49
125898,39603,3,22,5.99,17.97
125899,39603,1,4,9.99,9.99
125900,39604,1,24,5.99,5.99
125901,39604,1,30,11.99,11.99
125902,39605,2,13,13.49,26.98
125903,39605,1,32,4.99,4.99
125904,39605,2,25,11.49,22.98
125905,39605,1,4,9.99,9.99
125906,39605,2,15,15.99,31.98
125907,39606,1,33,5.99,5.99
125908,39607,1,20,5.99,5.99
125909,39607,2,29,10.49,20.98
125910,39608,1,36,2.99,2.99
125911,39609,3,25,11.49,34.47
125912,39609,2,32,4.99,9.98
125913,39609,1,36,2.99,2.99
125914,39609,4,20,5.99,23.96
125915,39610,1,31,3.99,3.99
125916,39611,1,27,10.49,10.49
125917,39611,2,8,18.99,37.98
125918,39611,1,24,5.99,5.99
125919,39611,1,19,7.99,7.99
125920,39611,1,27,10.49,10.49
125921,39611,2,26,11.49,22.98
125922,39611,1,15,15.99,15.99
125923,39612,1,21,7.49,7.49
125924,39613,1,16,20.99,20.99
125925,39614,1,19,7.99,7.99
125926,39614,1,22,5.99,5.99
125927,39614,1,28,11.99,11.99
125928,39615,1,25,11.49,11.49
125929,39615,1,3,9.49,9.49
125930,39615,2,23,7.99,15.98
125931,39615,1,7,26.99,26.99
125932,39616,1,4,9.99,9.99
125933,39617,1,33,5.99,5.99
125934,39617,2,6,15.99,31.98
125935,39618,1,29,10.49,10.49
125936,39618,1,22,5.99,5.99
125937,39619,1,33,5.99,5.99
125938,39619,1,18,19.49,19.49
125939,39620,1,27,10.49,10.49
125940,39621,3,14,19.49,58.47
125941,39621,1,17,20.49,20.49
125942,39621,1,31,3.99,3.99
125943,39622,1,11,27.99,27.99
125944,39622,1,32,4.99,4.99
125945,39622,1,26,11.49,11.49
125946,39623,1,2,10.99,10.99
125947,39623,2,31,3.99,7.98
125948,39623,3,3,9.49,28.47
125949,39624,2,22,5.99,11.98
125950,39624,4,4,9.99,39.96
125951,39624,1,11,27.99,27.99
125952,39624,1,7,26.99,26.99
125953,39624,3,4,9.99,29.97
125954,39624,1,19,7.99,7.99
125955,39624,1,11,27.99,27.99
125956,39625,1,23,7.99,7.99
125957,39625,1,26,11.49,11.49
125958,39625,1,3,9.49,9.49
125959,39625,1,31,3.99,3.99
125960,39625,1,19,7.99,7.99
125961,39626,2,13,13.49,26.98
125962,39627,1,11,27.99,27.99
125963,39627,1,28,11.99,11.99
125964,39627,1,34,4.99,4.99
125965,39627,2,29,10.49,20.98
125966,39627,1,35,3.99,3.99
125967,39627,3,2,10.99,32.97
125968,39628,1,26,11.49,11.49
125969,39628,4,17,20.49,81.96
125970,39629,1,35,3.99,3.99
125971,39629,1,21,7.49,7.49
125972,39629,1,20,5.99,5.99
125973,39630,1,7,26.99,26.99
125974,39630,1,21,7.49,7.49
125975,39630,1,3,9.49,9.49
125976,39630,1,23,7.99,7.99
125977,39630,1,2,10.99,10.99
125978,39630,1,13,13.49,13.49
125979,39631,2,4,9.99,19.98
125980,39631,1,27,10.49,10.49
125981,39632,3,12,16.99,50.97
125982,39632,1,19,7.99,7.99
125983,39632,1,27,10.49,10.49
125984,39632,2,12,16.99,33.98
125985,39632,1,13,13.49,13.49
125986,39632,1,4,9.99,9.99
125987,39632,1,20,5.99,5.99
125988,39632,1,13,13.49,13.49
125989,39632,1,25,11.49,11.49
125990,39632,1,33,5.99,5.99
125991,39632,1,4,9.99,9.99
125992,39632,1,28,11.99,11.99
125993,39632,1,14,19.49,19.49
125994,39632,1,13,13.49,13.49
125995,39633,3,13,13.49,40.47
125996,39633,1,17,20.49,20.49
125997,39633,2,26,11.49,22.98
125998,39633,1,12,16.99,16.99
125999,39633,1,25,11.49,11.49
126000,39634,1,11,27.99,27.99
126001,39635,2,27,10.49,20.98
126002,39635,1,3,9.49,9.49
126003,39635,1,17,20.49,20.49
126004,39635,1,21,7.49,7.49
126005,39636,1,26,11.49,11.49
126006,39637,1,9,17.49,17.49
126007,39637,1,20,5.99,5.99
126008,39637,2,13,13.49,26.98
126009,39637,1,11,27.99,27.99
126010,39637,1,33,5.99,5.99
126011,39638,2,15,15.99,31.98
126012,39639,1,30,11.99,11.99
126013,39640,1,22,5.99,5.99
126014,39640,2,8,18.99,37.98
126015,39640,1,28,11.99,11.99
126016,39641,2,5,14.99,29.98
126017,39641,1,32,4.99,4.99
126018,39642,1,24,5.99,5.99
126019,39643,1,25,11.49,11.49
126020,39643,1,21,7.49,7.49
126021,39644,1,5,14.99,14.99
126022,39644,2,27,10.49,20.98
126023,39645,3,32,4.99,14.97
126024,39645,1,25,11.49,11.49
126025,39646,2,25,11.49,22.98
126026,39646,2,21,7.49,14.98
126027,39646,1,34,4.99,4.99
126028,39647,2,1,15.99,31.98
126029,39647,2,12,16.99,33.98
126030,39647,2,21,7.49,14.98
126031,39647,1,31,3.99,3.99
126032,39648,2,26,11.49,22.98
126033,39648,2,23,7.99,15.98
126034,39648,1,25,11.49,11.49
126035,39648,1,26,11.49,11.49
126036,39649,1,34,4.99,4.99
126037,39649,1,8,18.99,18.99
126038,39649,2,11,27.99,55.98
126039,39649,1,35,3.99,3.99
126040,39650,2,9,17.49,34.98
126041,39650,1,13,13.49,13.49
126042,39650,1,29,10.49,10.49
126043,39650,1,24,5.99,5.99
126044,39651,1,19,7.99,7.99
126045,39652,1,26,11.49,11.49
126046,39652,1,2,10.99,10.99
126047,39652,1,11,27.99,27.99
126048,39652,1,31,3.99,3.99
126049,39652,1,27,10.49,10.49
126050,39653,2,7,26.99,53.98
126051,39654,1,6,15.99,15.99
126052,39654,2,33,5.99,11.98
126053,39655,1,30,11.99,11.99
126054,39656,1,19,7.99,7.99
126055,39656,2,28,11.99,23.98
126056,39656,1,16,20.99,20.99
126057,39656,1,1,15.99,15.99
126058,39656,1,10,27.99,27.99
126059,39656,1,2,10.99,10.99
126060,39657,1,1,15.99,15.99
126061,39657,1,33,5.99,5.99
126062,39657,3,11,27.99,83.97
126063,39657,1,32,4.99,4.99
126064,39657,1,1,15.99,15.99
126065,39657,1,21,7.49,7.49
126066,39657,1,28,11.99,11.99
126067,39657,1,35,3.99,3.99
126068,39657,1,25,11.49,11.49
126069,39657,2,21,7.49,14.98
126070,39658,1,27,10.49,10.49
126071,39659,1,25,11.49,11.49
126072,39659,1,3,9.49,9.49
126073,39659,1,1,15.99,15.99
126074,39659,1,7,26.99,26.99
126075,39659,2,1,15.99,31.98
126076,39659,4,12,16.99,67.96
126077,39660,1,13,13.49,13.49
126078,39661,1,8,18.99,18.99
126079,39661,2,27,10.49,20.98
126080,39662,1,11,27.99,27.99
126081,39662,1,26,11.49,11.49
126082,39663,1,21,7.49,7.49
126083,39663,1,16,20.99,20.99
126084,39663,3,1,15.99,47.97
126085,39664,1,28,11.99,11.99
126086,39664,1,8,18.99,18.99
126087,39664,2,30,11.99,23.98
126088,39664,1,7,26.99,26.99
126089,39664,1,16,20.99,20.99
126090,39665,1,30,11.99,11.99
126091,39665,1,9,17.49,17.49
126092,39665,3,14,19.49,58.47
126093,39666,1,25,11.49,11.49
126094,39666,1,3,9.49,9.49
126095,39666,1,35,3.99,3.99
126096,39666,2,16,20.99,41.98
126097,39666,1,34,4.99,4.99
126098,39667,4,17,20.49,81.96
126099,39667,1,13,13.49,13.49
126100,39668,1,16,20.99,20.99
126101,39669,2,1,15.99,31.98
126102,39670,1,25,11.49,11.49
126103,39670,2,6,15.99,31.98
126104,39670,1,33,5.99,5.99
126105,39670,1,15,15.99,15.99
126106,39670,1,12,16.99,16.99
126107,39670,1,23,7.99,7.99
126108,39671,1,12,16.99,16.99
126109,39671,1,10,27.99,27.99
126110,39671,1,24,5.99,5.99
126111,39671,1,1,15.99,15.99
126112,39671,1,16,20.99,20.99
126113,39672,3,8,18.99,56.97
126114,39672,1,17,20.49,20.49
126115,39673,1,30,11.99,11.99
126116,39673,2,23,7.99,15.98
126117,39673,1,4,9.99,9.99
126118,39673,1,25,11.49,11.49
126119,39673,1,4,9.99,9.99
126120,39673,2,27,10.49,20.98
126121,39673,1,11,27.99,27.99
126122,39673,3,25,11.49,34.47
126123,39673,1,9,17.49,17.49
126124,39674,1,13,13.49,13.49
126125,39675,3,21,7.49,22.47
126126,39675,1,15,15.99,15.99
126127,39675,1,8,18.99,18.99
126128,39675,1,29,10.49,10.49
126129,39676,1,30,11.99,11.99
126130,39677,1,25,11.49,11.49
126131,39677,1,11,27.99,27.99
126132,39677,2,25,11.49,22.98
126133,39677,1,27,10.49,10.49
126134,39677,1,19,7.99,7.99
126135,39677,1,28,11.99,11.99
126136,39677,1,30,11.99,11.99
126137,39677,1,6,15.99,15.99
126138,39677,1,25,11.49,11.49
126139,39677,1,32,4.99,4.99
126140,39677,1,19,7.99,7.99
126141,39677,2,7,26.99,53.98
126142,39677,1,27,10.49,10.49
126143,39677,2,15,15.99,31.98
126144,39677,1,16,20.99,20.99
126145,39678,2,16,20.99,41.98
126146,39678,1,14,19.49,19.49
126147,39678,1,13,13.49,13.49
126148,39678,1,29,10.49,10.49
126149,39679,1,4,9.99,9.99
126150,39680,1,19,7.99,7.99
126151,39681,1,4,9.99,9.99
126152,39681,1,9,17.49,17.49
126153,39681,2,10,27.99,55.98
126154,39682,1,6,15.99,15.99
126155,39682,1,22,5.99,5.99
126156,39683,2,7,26.99,53.98
126157,39683,1,22,5.99,5.99
126158,39683,1,26,11.49,11.49
126159,39683,1,14,19.49,19.49
126160,39683,1,33,5.99,5.99
126161,39683,1,25,11.49,11.49
126162,39683,1,8,18.99,18.99
126163,39684,1,31,3.99,3.99
126164,39684,1,26,11.49,11.49
126165,39684,1,8,18.99,18.99
126166,39684,3,25,11.49,34.47
126167,39684,1,10,27.99,27.99
126168,39684,1,27,10.49,10.49
126169,39684,2,10,27.99,55.98
126170,39684,2,22,5.99,11.98
126171,39684,2,23,7.99,15.98
126172,39684,1,25,11.49,11.49
126173,39685,2,10,27.99,55.98
126174,39685,1,24,5.99,5.99
126175,39685,1,30,11.99,11.99
126176,39685,1,31,3.99,3.99
126177,39686,1,8,18.99,18.99
126178,39686,1,25,11.49,11.49
126179,39687,2,4,9.99,19.98
126180,39688,1,2,10.99,10.99
126181,39688,2,30,11.99,23.98
126182,39689,1,33,5.99,5.99
126183,39690,3,28,11.99,35.97
126184,39690,2,2,10.99,21.98
126185,39690,2,5,14.99,29.98
126186,39690,1,35,3.99,3.99
126187,39690,1,27,10.49,10.49
126188,39690,1,1,15.99,15.99
126189,39691,1,24,5.99,5.99
126190,39692,1,4,9.99,9.99
126191,39693,1,3,9.49,9.49
126192,39693,1,21,7.49,7.49
126193,39694,1,15,15.99,15.99
126194,39694,1,18,19.49,19.49
126195,39694,1,31,3.99,3.99
126196,39695,1,28,11.99,11.99
126197,39696,1,7,26.99,26.99
126198,39697,1,14,19.49,19.49
126199,39698,1,21,7.49,7.49
126200,39698,1,4,9.99,9.99
126201,39699,1,2,10.99,10.99
126202,39699,1,15,15.99,15.99
126203,39699,1,9,17.49,17.49
126204,39699,1,22,5.99,5.99
126205,39699,1,26,11.49,11.49
126206,39699,2,9,17.49,34.98
126207,39700,1,31,3.99,3.99
126208,39700,2,15,15.99,31.98
126209,39700,2,9,17.49,34.98
126210,39700,2,15,15.99,31.98
126211,39700,1,8,18.99,18.99
126212,39700,1,12,16.99,16.99
126213,39700,1,1,15.99,15.99
126214,39700,1,10,27.99,27.99
126215,39700,2,11,27.99,55.98
126216,39701,1,10,27.99,27.99
126217,39701,1,3,9.49,9.49
126218,39701,1,6,15.99,15.99
126219,39701,1,30,11.99,11.99
126220,39701,3,18,19.49,58.47
126221,39701,2,20,5.99,11.98
126222,39701,1,11,27.99,27.99
126223,39702,1,28,11.99,11.99
126224,39702,3,22,5.99,17.97
126225,39703,1,32,4.99,4.99
126226,39703,1,7,26.99,26.99
126227,39704,1,8,18.99,18.99
126228,39705,1,8,18.99,18.99
126229,39705,1,9,17.49,17.49
126230,39705,1,29,10.49,10.49
126231,39706,1,33,5.99,5.99
126232,39706,1,13,13.49,13.49
126233,39706,1,25,11.49,11.49
126234,39706,1,3,9.49,9.49
126235,39706,2,8,18.99,37.98
126236,39706,3,26,11.49,34.47
126237,39706,2,2,10.99,21.98
126238,39706,3,23,7.99,23.97
126239,39707,2,30,11.99,23.98
126240,39707,1,17,20.49,20.49
126241,39707,1,9,17.49,17.49
126242,39707,1,30,11.99,11.99
126243,39707,2,17,20.49,40.98
126244,39707,1,1,15.99,15.99
126245,39707,1,27,10.49,10.49
126246,39707,1,32,4.99,4.99
126247,39707,1,30,11.99,11.99
126248,39707,1,9,17.49,17.49
126249,39708,2,13,13.49,26.98
126250,39709,2,33,5.99,11.98
126251,39709,1,8,18.99,18.99
126252,39709,1,34,4.99,4.99
126253,39709,1,11,27.99,27.99
126254,39709,1,25,11.49,11.49
126255,39709,2,32,4.99,9.98
126256,39710,1,18,19.49,19.49
126257,39710,1,20,5.99,5.99
126258,39711,2,10,27.99,55.98
126259,39711,1,1,15.99,15.99
126260,39712,2,30,11.99,23.98
126261,39712,1,26,11.49,11.49
126262,39712,5,35,3.99,19.95
126263,39713,1,29,10.49,10.49
126264,39714,3,19,7.99,23.97
126265,39714,2,14,19.49,38.98
126266,39714,1,28,11.99,11.99
126267,39714,1,25,11.49,11.49
126268,39715,1,7,26.99,26.99
126269,39715,1,11,27.99,27.99
126270,39715,1,16,20.99,20.99
126271,39715,1,26,11.49,11.49
126272,39715,1,28,11.99,11.99
126273,39716,1,17,20.49,20.49
126274,39717,1,25,11.49,11.49
126275,39717,1,26,11.49,11.49
126276,39717,1,8,18.99,18.99
126277,39717,1,22,5.99,5.99
126278,39717,1,11,27.99,27.99
126279,39717,2,25,11.49,22.98
126280,39717,2,26,11.49,22.98
126281,39717,1,30,11.99,11.99
126282,39717,2,21,7.49,14.98
126283,39717,1,10,27.99,27.99
126284,39717,1,24,5.99,5.99
126285,39717,1,28,11.99,11.99
126286,39717,2,12,16.99,33.98
126287,39718,2,35,3.99,7.98
126288,39719,1,19,7.99,7.99
126289,39719,2,24,5.99,11.98
126290,39719,2,36,2.99,5.98
126291,39719,1,33,5.99,5.99
126292,39720,2,27,10.49,20.98
126293,39720,1,16,20.99,20.99
126294,39721,2,22,5.99,11.98
126295,39722,1,28,11.99,11.99
126296,39722,3,20,5.99,17.97
126297,39722,3,30,11.99,35.97
126298,39722,1,1,15.99,15.99
126299,39722,1,3,9.49,9.49
126300,39722,1,32,4.99,4.99
126301,39722,1,9,17.49,17.49
126302,39722,1,32,4.99,4.99
126303,39723,1,15,15.99,15.99
126304,39724,1,4,9.99,9.99
126305,39725,1,24,5.99,5.99
126306,39726,1,34,4.99,4.99
126307,39726,1,24,5.99,5.99
126308,39727,2,22,5.99,11.98
126309,39727,1,27,10.49,10.49
126310,39727,1,5,14.99,14.99
126311,39727,2,2,10.99,21.98
126312,39727,2,14,19.49,38.98
126313,39727,1,19,7.99,7.99
126314,39727,1,11,27.99,27.99
126315,39728,2,2,10.99,21.98
126316,39728,1,9,17.49,17.49
126317,39728,1,22,5.99,5.99
126318,39729,1,15,15.99,15.99
126319,39730,2,16,20.99,41.98
126320,39730,2,35,3.99,7.98
126321,39731,1,13,13.49,13.49
126322,39731,1,5,14.99,14.99
126323,39731,1,36,2.99,2.99
126324,39731,1,29,10.49,10.49
126325,39732,1,22,5.99,5.99
126326,39733,1,13,13.49,13.49
126327,39733,2,28,11.99,23.98
126328,39734,1,22,5.99,5.99
126329,39734,1,30,11.99,11.99
126330,39735,1,8,18.99,18.99
126331,39736,1,14,19.49,19.49
126332,39736,1,7,26.99,26.99
126333,39736,2,31,3.99,7.98
126334,39736,1,6,15.99,15.99
126335,39736,1,27,10.49,10.49
126336,39736,1,7,26.99,26.99
126337,39737,1,34,4.99,4.99
126338,39737,2,21,7.49,14.98
126339,39737,1,22,5.99,5.99
126340,39737,1,31,3.99,3.99
126341,39737,2,26,11.49,22.98
126342,39738,1,3,9.49,9.49
126343,39738,1,26,11.49,11.49
126344,39739,1,16,20.99,20.99
126345,39739,2,13,13.49,26.98
126346,39739,1,22,5.99,5.99
126347,39740,1,33,5.99,5.99
126348,39741,1,34,4.99,4.99
126349,39741,1,17,20.49,20.49
126350,39741,1,13,13.49,13.49
126351,39741,1,21,7.49,7.49
126352,39741,1,5,14.99,14.99
126353,39742,1,1,15.99,15.99
126354,39743,1,17,20.49,20.49
126355,39744,2,14,19.49,38.98
126356,39745,1,15,15.99,15.99
126357,39745,1,17,20.49,20.49
126358,39745,1,27,10.49,10.49
126359,39745,1,17,20.49,20.49
126360,39745,1,34,4.99,4.99
126361,39745,1,26,11.49,11.49
126362,39746,1,8,18.99,18.99
126363,39746,1,7,26.99,26.99
126364,39746,1,10,27.99,27.99
126365,39746,1,1,15.99,15.99
126366,39747,1,2,10.99,10.99
126367,39748,1,21,7.49,7.49
126368,39748,1,36,2.99,2.99
126369,39748,1,18,19.49,19.49
126370,39749,1,10,27.99,27.99
126371,39750,1,13,13.49,13.49
126372,39751,1,34,4.99,4.99
126373,39751,1,25,11.49,11.49
126374,39752,1,2,10.99,10.99
126375,39753,3,33,5.99,17.97
126376,39753,1,24,5.99,5.99
126377,39753,2,35,3.99,7.98
126378,39753,3,11,27.99,83.97
126379,39753,1,1,15.99,15.99
126380,39753,3,32,4.99,14.97
126381,39754,2,27,10.49,20.98
126382,39754,1,25,11.49,11.49
126383,39754,1,3,9.49,9.49
126384,39754,1,25,11.49,11.49
126385,39755,2,3,9.49,18.98
126386,39756,1,21,7.49,7.49
126387,39756,2,13,13.49,26.98
126388,39756,2,8,18.99,37.98
126389,39756,1,4,9.99,9.99
126390,39756,1,34,4.99,4.99
126391,39757,1,34,4.99,4.99
126392,39758,1,34,4.99,4.99
126393,39759,1,24,5.99,5.99
126394,39759,1,4,9.99,9.99
126395,39759,1,3,9.49,9.49
126396,39759,1,21,7.49,7.49
126397,39760,1,25,11.49,11.49
126398,39760,1,9,17.49,17.49
126399,39760,1,29,10.49,10.49
126400,39760,1,17,20.49,20.49
126401,39760,1,27,10.49,10.49
126402,39761,2,18,19.49,38.98
126403,39761,1,7,26.99,26.99
126404,39761,2,26,11.49,22.98
126405,39762,1,19,7.99,7.99
126406,39763,1,31,3.99,3.99
126407,39763,1,18,19.49,19.49
126408,39764,1,33,5.99,5.99
126409,39764,1,12,16.99,16.99
126410,39764,1,23,7.99,7.99
126411,39765,2,34,4.99,9.98
126412,39765,1,31,3.99,3.99
126413,39766,1,29,10.49,10.49
126414,39766,1,25,11.49,11.49
126415,39766,1,30,11.99,11.99
126416,39767,1,31,3.99,3.99
126417,39767,1,33,5.99,5.99
126418,39767,2,11,27.99,55.98
126419,39767,1,3,9.49,9.49
126420,39768,1,23,7.99,7.99
126421,39768,1,33,5.99,5.99
126422,39768,1,27,10.49,10.49
126423,39768,2,31,3.99,7.98
126424,39768,1,9,17.49,17.49
126425,39769,1,3,9.49,9.49
126426,39769,1,27,10.49,10.49
126427,39770,1,25,11.49,11.49
126428,39770,1,29,10.49,10.49
126429,39771,1,8,18.99,18.99
126430,39771,1,34,4.99,4.99
126431,39771,1,3,9.49,9.49
126432,39771,1,9,17.49,17.49
126433,39771,1,35,3.99,3.99
126434,39771,1,6,15.99,15.99
126435,39771,1,24,5.99,5.99
126436,39771,1,15,15.99,15.99
126437,39772,2,14,19.49,38.98
126438,39772,1,15,15.99,15.99
126439,39772,1,4,9.99,9.99
126440,39772,3,28,11.99,35.97
126441,39773,1,8,18.99,18.99
126442,39773,1,14,19.49,19.49
126443,39773,1,21,7.49,7.49
126444,39774,1,27,10.49,10.49
126445,39774,2,6,15.99,31.98
126446,39774,1,2,10.99,10.99
126447,39774,1,13,13.49,13.49
126448,39775,3,24,5.99,17.97
126449,39775,1,15,15.99,15.99
126450,39776,1,4,9.99,9.99
126451,39776,1,24,5.99,5.99
126452,39776,1,26,11.49,11.49
126453,39777,2,15,15.99,31.98
126454,39778,1,34,4.99,4.99
126455,39778,5,19,7.99,39.95
126456,39778,1,25,11.49,11.49
126457,39779,1,30,11.99,11.99
126458,39780,1,32,4.99,4.99
126459,39780,1,22,5.99,5.99
126460,39780,1,35,3.99,3.99
126461,39781,1,31,3.99,3.99
126462,39781,2,4,9.99,19.98
126463,39781,1,3,9.49,9.49
126464,39781,1,6,15.99,15.99
126465,39781,1,10,27.99,27.99
126466,39781,2,18,19.49,38.98
126467,39781,1,29,10.49,10.49
