ReviewID,LocationID,Date,Review,Source
32606,2,4/6/2021,4.5,Tripadvisor
30055,3,4/7/2021,4.5,Tripadvisor
30066,4,4/7/2021,5,Google
30073,2,4/7/2021,4.5,Tripadvisor
30109,1,4/7/2021,5,Google
30117,4,4/7/2021,5,Google
30121,2,4/7/2021,4.5,Tripadvisor
30145,2,4/7/2021,4.5,Google
30185,2,4/7/2021,4.5,Tripadvisor
30215,2,4/7/2021,4.5,Google
30236,4,4/7/2021,5,Google
30277,4,4/7/2021,5,Google
30292,4,4/7/2021,5,Google
30307,2,4/7/2021,4.5,Google
30312,4,4/7/2021,0,Yelp
30365,2,4/7/2021,4.5,Tripadvisor
30381,5,4/7/2021,4.5,Google
30431,5,4/7/2021,4.5,Google
30480,1,4/7/2021,5,Tripadvisor
30496,4,4/7/2021,5,Yelp
30503,5,4/7/2021,4.5,Google
30580,5,4/7/2021,4.5,Google
30581,1,4/7/2021,5,Google
30583,3,4/7/2021,4.5,Tripadvisor
30602,4,4/7/2021,5,Google
30606,4,4/7/2021,5,Yelp
30614,1,4/7/2021,5,Tripadvisor
30651,2,4/7/2021,4,Google
30668,4,4/7/2021,5,Google
30675,5,4/7/2021,4.5,Yelp
30703,3,4/7/2021,4.5,Yelp
30714,4,4/7/2021,5,Google
30839,4,4/7/2021,5,Google
30883,3,4/7/2021,4.5,Google
30900,3,4/7/2021,4.5,Yelp
30901,4,4/7/2021,5,Google
30919,1,4/7/2021,5,Yelp
30925,2,4/7/2021,4.5,Google
30927,5,4/7/2021,4.5,Google
30937,4,4/7/2021,5,Google
30963,2,4/7/2021,0,Tripadvisor
30964,5,4/7/2021,0,Tripadvisor
30990,2,4/7/2021,4.5,Yelp
31003,3,4/7/2021,4.5,Google
31025,5,4/7/2021,4.5,Google
31030,3,4/7/2021,4.5,Tripadvisor
31066,2,4/7/2021,4.5,Google
31078,1,4/7/2021,5,Tripadvisor
31210,1,4/7/2021,5,Google
31230,2,4/7/2021,4.5,Google
31258,5,4/7/2021,4.5,Google
31266,2,4/7/2021,4.5,Google
31267,5,4/7/2021,4.5,Yelp
31270,5,4/7/2021,4.5,Tripadvisor
31296,2,4/7/2021,4.5,Google
31318,4,4/7/2021,1,Yelp
31358,4,4/7/2021,5,Google
31384,4,4/7/2021,5,Tripadvisor
31417,4,4/7/2021,5,Google
31431,4,4/7/2021,5,Tripadvisor
31494,3,4/7/2021,4.5,Tripadvisor
31499,4,4/7/2021,5,Yelp
31509,3,4/7/2021,4.5,Google
31518,4,4/7/2021,5,Google
31537,5,4/7/2021,4.5,Yelp
31580,4,4/7/2021,5,Google
31595,5,4/7/2021,4.5,Google
31638,5,4/7/2021,0,Google
31667,4,4/7/2021,5,Yelp
31672,4,4/7/2021,5,Tripadvisor
31689,2,4/7/2021,4.5,Tripadvisor
31692,2,4/7/2021,4.5,Google
31693,4,4/7/2021,5,Google
31778,1,4/7/2021,5,Google
31805,4,4/7/2021,5,Google
31836,4,4/7/2021,5,Tripadvisor
31859,1,4/7/2021,5,Google
31861,4,4/7/2021,5,Tripadvisor
31920,1,4/7/2021,5,Yelp
31921,4,4/7/2021,5,Tripadvisor
31957,3,4/7/2021,4.5,Google
32092,4,4/7/2021,5,Yelp
32094,4,4/7/2021,5,Google
32112,2,4/7/2021,4.5,Yelp
32125,2,4/7/2021,4.5,Google
32239,3,4/7/2021,4.5,Google
32242,4,4/7/2021,5,Google
32275,5,4/7/2021,4.5,Google
32292,3,4/7/2021,4.5,Tripadvisor
32352,4,4/7/2021,5,Google
32354,3,4/7/2021,4.5,Tripadvisor
32405,4,4/7/2021,5,Google
32414,2,4/7/2021,4.5,Google
32446,5,4/7/2021,4.5,Tripadvisor
32469,2,4/7/2021,4.5,Tripadvisor
32503,3,4/7/2021,4.5,Google
32518,4,4/7/2021,5,Google
32528,1,4/7/2021,5,Google
32552,4,4/7/2021,5,Google
32565,5,4/7/2021,4.5,Google
32566,1,4/7/2021,5,Yelp
30039,1,4/8/2021,1.5,Tripadvisor
30043,4,4/8/2021,2,Tripadvisor
30050,3,4/8/2021,4,Tripadvisor
30051,4,4/8/2021,4.5,Google
30054,4,4/8/2021,5,Tripadvisor
30133,2,4/8/2021,4.5,Google
30179,4,4/8/2021,5,Yelp
30198,4,4/8/2021,5,Tripadvisor
30228,2,4/8/2021,4.5,Yelp
30243,4,4/8/2021,5,Tripadvisor
30252,4,4/8/2021,5,Tripadvisor
30297,4,4/8/2021,5,Tripadvisor
30321,4,4/8/2021,3.5,Tripadvisor
30349,4,4/8/2021,5,Google
30358,1,4/8/2021,5,Google
30403,3,4/8/2021,4.5,Google
30439,5,4/8/2021,4.5,Google
30446,1,4/8/2021,5,Google
30471,4,4/8/2021,5,Google
30553,5,4/8/2021,4.5,Google
30554,1,4/8/2021,5,Tripadvisor
30570,4,4/8/2021,5,Google
30607,4,4/8/2021,5,Google
30615,1,4/8/2021,5,Yelp
30639,2,4/8/2021,1,Google
30666,4,4/8/2021,5,Tripadvisor
30699,4,4/8/2021,5,Google
30712,3,4/8/2021,4.5,Google
30752,2,4/8/2021,4.5,Google
30776,2,4/8/2021,4.5,Yelp
30779,2,4/8/2021,4.5,Tripadvisor
30834,4,4/8/2021,5,Google
30902,5,4/8/2021,4.5,Yelp
30915,5,4/8/2021,4.5,Google
30924,4,4/8/2021,5,Google
30946,5,4/8/2021,4.5,Google
30959,1,4/8/2021,5,Google
30978,1,4/8/2021,5,Tripadvisor
31022,4,4/8/2021,5,Google
31059,4,4/8/2021,5,Google
31079,2,4/8/2021,4.5,Google
31118,2,4/8/2021,4.5,Tripadvisor
31128,3,4/8/2021,4.5,Tripadvisor
31136,4,4/8/2021,5,Google
31180,4,4/8/2021,5,Yelp
31215,2,4/8/2021,4.5,Yelp
31223,4,4/8/2021,5,Yelp
31232,2,4/8/2021,4.5,Google
31248,3,4/8/2021,4.5,Google
31264,4,4/8/2021,5,Tripadvisor
31312,2,4/8/2021,0,Google
31340,4,4/8/2021,5,Yelp
31429,5,4/8/2021,4.5,Google
31439,5,4/8/2021,4.5,Google
31464,4,4/8/2021,5,Google
31479,4,4/8/2021,5,Tripadvisor
31512,5,4/8/2021,4.5,Google
31515,2,4/8/2021,4.5,Google
31570,3,4/8/2021,4.5,Google
31572,4,4/8/2021,5,Yelp
31588,4,4/8/2021,5,Yelp
31591,5,4/8/2021,4.5,Google
31606,3,4/8/2021,4.5,Google
31619,2,4/8/2021,4.5,Google
31660,1,4/8/2021,3.5,Google
31678,2,4/8/2021,4.5,Google
31684,2,4/8/2021,4.5,Google
31774,3,4/8/2021,4.5,Tripadvisor
31807,2,4/8/2021,4.5,Google
31825,1,4/8/2021,5,Tripadvisor
31906,5,4/8/2021,4.5,Google
31917,4,4/8/2021,5,Google
31952,1,4/8/2021,5,Google
31955,4,4/8/2021,5,Google
31963,2,4/8/2021,4.5,Tripadvisor
32021,5,4/8/2021,4.5,Google
32027,3,4/8/2021,4.5,Google
32098,5,4/8/2021,4.5,Google
32109,4,4/8/2021,5,Google
32141,1,4/8/2021,5,Google
32154,3,4/8/2021,4.5,Tripadvisor
32155,2,4/8/2021,4.5,Yelp
32183,4,4/8/2021,5,Google
32208,2,4/8/2021,4.5,Yelp
32236,2,4/8/2021,4.5,Tripadvisor
32279,3,4/8/2021,4.5,Yelp
32389,2,4/8/2021,4.5,Google
32393,5,4/8/2021,4.5,Tripadvisor
32427,1,4/8/2021,5,Google
30038,2,4/9/2021,1,Tripadvisor
30077,5,4/9/2021,4.5,Google
30115,2,4/9/2021,4.5,Tripadvisor
30138,3,4/9/2021,4.5,Yelp
30152,5,4/9/2021,4.5,Tripadvisor
30230,2,4/9/2021,4.5,Google
30325,4,4/9/2021,5,Tripadvisor
30334,3,4/9/2021,4.5,Google
30394,5,4/9/2021,4.5,Tripadvisor
30416,2,4/9/2021,4.5,Google
30444,2,4/9/2021,4.5,Google
30504,3,4/9/2021,4.5,Google
30560,4,4/9/2021,5,Google
30579,3,4/9/2021,4.5,Google
30601,4,4/9/2021,5,Google
30612,5,4/9/2021,4.5,Tripadvisor
30626,2,4/9/2021,0,Yelp
30640,4,4/9/2021,1,Tripadvisor
30656,2,4/9/2021,4.5,Tripadvisor
30678,4,4/9/2021,5,Google
30691,2,4/9/2021,4.5,Yelp
30695,2,4/9/2021,4.5,Google
30696,4,4/9/2021,5,Google
30709,4,4/9/2021,5,Google
30715,4,4/9/2021,5,Google
30725,5,4/9/2021,4.5,Yelp
30771,5,4/9/2021,4.5,Google
30787,1,4/9/2021,5,Tripadvisor
30815,4,4/9/2021,5,Tripadvisor
30826,4,4/9/2021,5,Tripadvisor
30832,2,4/9/2021,4.5,Google
30867,1,4/9/2021,5,Google
30879,5,4/9/2021,4.5,Google
30880,5,4/9/2021,4.5,Google
30887,5,4/9/2021,4.5,Google
30895,5,4/9/2021,4.5,Google
30913,2,4/9/2021,4.5,Tripadvisor
30922,4,4/9/2021,5,Google
30932,2,4/9/2021,4.5,Tripadvisor
30936,2,4/9/2021,4.5,Google
30948,1,4/9/2021,5,Google
30974,5,4/9/2021,3.5,Google
30995,2,4/9/2021,4.5,Tripadvisor
31045,3,4/9/2021,4.5,Tripadvisor
31050,3,4/9/2021,4.5,Yelp
31056,2,4/9/2021,4.5,Tripadvisor
31063,2,4/9/2021,4.5,Google
31083,2,4/9/2021,4.5,Tripadvisor
31100,2,4/9/2021,4.5,Yelp
31129,3,4/9/2021,4.5,Tripadvisor
31134,5,4/9/2021,4.5,Google
31140,2,4/9/2021,4.5,Tripadvisor
31162,1,4/9/2021,5,Yelp
31164,4,4/9/2021,5,Google
31189,3,4/9/2021,4.5,Google
31193,2,4/9/2021,4.5,Tripadvisor
31201,2,4/9/2021,4.5,Yelp
31234,4,4/9/2021,5,Google
31280,4,4/9/2021,5,Google
31288,4,4/9/2021,5,Tripadvisor
31325,5,4/9/2021,3,Google
31387,3,4/9/2021,4.5,Yelp
31413,1,4/9/2021,5,Google
31423,2,4/9/2021,4.5,Google
31517,5,4/9/2021,4.5,Google
31577,2,4/9/2021,4.5,Google
31578,2,4/9/2021,4.5,Google
31613,4,4/9/2021,5,Tripadvisor
31697,2,4/9/2021,4.5,Tripadvisor
31763,2,4/9/2021,4.5,Google
31798,5,4/9/2021,4.5,Yelp
31819,4,4/9/2021,5,Tripadvisor
31869,5,4/9/2021,4.5,Google
31877,5,4/9/2021,4.5,Tripadvisor
31891,3,4/9/2021,4.5,Yelp
31927,2,4/9/2021,4.5,Tripadvisor
31972,2,4/9/2021,4.5,Google
32002,1,4/9/2021,5,Tripadvisor
32070,4,4/9/2021,5,Yelp
32129,2,4/9/2021,4.5,Google
32204,1,4/9/2021,5,Yelp
32217,4,4/9/2021,5,Google
32218,4,4/9/2021,5,Google
32225,1,4/9/2021,5,Google
32255,1,4/9/2021,5,Yelp
32289,2,4/9/2021,4.5,Google
32294,1,4/9/2021,5,Yelp
32337,2,4/9/2021,4.5,Google
32361,2,4/9/2021,4.5,Yelp
32387,3,4/9/2021,4.5,Google
32392,2,4/9/2021,4.5,Google
32450,2,4/9/2021,4.5,Yelp
32453,2,4/9/2021,4.5,Google
32481,4,4/9/2021,5,Google
32513,4,4/9/2021,5,Google
32526,4,4/9/2021,5,Tripadvisor
32531,4,4/9/2021,5,Google
32540,2,4/9/2021,4.5,Google
32589,2,4/9/2021,4.5,Tripadvisor
30103,4,4/10/2021,5,Tripadvisor
30111,5,4/10/2021,4.5,Yelp
30164,5,4/10/2021,4.5,Google
30318,3,4/10/2021,2,Google
30348,5,4/10/2021,4.5,Google
30355,5,4/10/2021,4.5,Tripadvisor
30372,1,4/10/2021,5,Google
30391,3,4/10/2021,4.5,Google
30413,3,4/10/2021,4.5,Google
30415,5,4/10/2021,4.5,Google
30474,4,4/10/2021,5,Google
30498,5,4/10/2021,4.5,Yelp
30501,3,4/10/2021,4.5,Yelp
30528,3,4/10/2021,4.5,Tripadvisor
30536,2,4/10/2021,4.5,Yelp
30582,4,4/10/2021,5,Google
30588,1,4/10/2021,5,Google
30641,5,4/10/2021,1,Google
30653,5,4/10/2021,4.5,Tripadvisor
30659,2,4/10/2021,4.5,Google
30727,3,4/10/2021,4.5,Google
30751,3,4/10/2021,4.5,Google
30769,1,4/10/2021,5,Google
30851,4,4/10/2021,5,Yelp
30856,2,4/10/2021,4.5,Tripadvisor
30873,3,4/10/2021,4.5,Yelp
30882,5,4/10/2021,4.5,Tripadvisor
30896,3,4/10/2021,4.5,Google
31048,3,4/10/2021,4.5,Google
31108,2,4/10/2021,4.5,Google
31188,4,4/10/2021,5,Yelp
31200,5,4/10/2021,4.5,Tripadvisor
31300,4,4/10/2021,5,Tripadvisor
31337,3,4/10/2021,4.5,Yelp
31343,2,4/10/2021,4.5,Google
31366,4,4/10/2021,5,Yelp
31378,5,4/10/2021,4.5,Google
31407,2,4/10/2021,4.5,Google
31582,4,4/10/2021,5,Tripadvisor
31583,4,4/10/2021,5,Tripadvisor
31603,4,4/10/2021,5,Tripadvisor
31710,2,4/10/2021,4.5,Tripadvisor
31714,2,4/10/2021,4.5,Yelp
31723,1,4/10/2021,5,Google
31752,1,4/10/2021,5,Google
31789,4,4/10/2021,5,Tripadvisor
31797,4,4/10/2021,5,Google
31828,1,4/10/2021,5,Google
31840,1,4/10/2021,5,Google
31844,2,4/10/2021,4.5,Google
31846,2,4/10/2021,4.5,Google
31925,3,4/10/2021,4.5,Google
31929,5,4/10/2021,4.5,Tripadvisor
31940,2,4/10/2021,4.5,Google
31951,4,4/10/2021,5,Google
31970,1,4/10/2021,5,Tripadvisor
32033,2,4/10/2021,4.5,Tripadvisor
32041,4,4/10/2021,5,Google
32055,3,4/10/2021,4.5,Google
32075,5,4/10/2021,4.5,Tripadvisor
32104,4,4/10/2021,5,Google
32161,4,4/10/2021,5,Google
32174,2,4/10/2021,4.5,Tripadvisor
32232,2,4/10/2021,4.5,Tripadvisor
32262,3,4/10/2021,4.5,Tripadvisor
32285,3,4/10/2021,4.5,Tripadvisor
32331,2,4/10/2021,4,Tripadvisor
32340,4,4/10/2021,5,Google
32357,4,4/10/2021,5,Google
32364,4,4/10/2021,5,Google
32366,2,4/10/2021,4.5,Google
32379,5,4/10/2021,4.5,Google
32390,4,4/10/2021,5,Yelp
32464,4,4/10/2021,5,Google
32487,4,4/10/2021,5,Google
32497,2,4/10/2021,4.5,Google
32542,5,4/10/2021,4.5,Google
32557,2,4/10/2021,4.5,Google
32563,2,4/10/2021,4.5,Google
32600,2,4/10/2021,4.5,Tripadvisor
30040,2,4/11/2021,1.5,Yelp
30102,3,4/11/2021,4.5,Google
30106,2,4/11/2021,4.5,Google
30124,4,4/11/2021,5,Google
30153,4,4/11/2021,5,Yelp
30160,4,4/11/2021,5,Google
30258,2,4/11/2021,4.5,Google
30273,2,4/11/2021,4.5,Yelp
30304,2,4/11/2021,4.5,Google
30330,1,4/11/2021,5,Google
30366,3,4/11/2021,4.5,Yelp
30377,3,4/11/2021,4.5,Google
30412,1,4/11/2021,5,Yelp
30440,4,4/11/2021,5,Tripadvisor
30443,4,4/11/2021,5,Tripadvisor
30468,1,4/11/2021,5,Google
30477,4,4/11/2021,5,Google
30600,4,4/11/2021,5,Google
30623,1,4/11/2021,5,Google
30665,1,4/11/2021,5,Google
30682,2,4/11/2021,4.5,Yelp
30757,2,4/11/2021,4.5,Yelp
30766,1,4/11/2021,5,Tripadvisor
30785,3,4/11/2021,4.5,Google
30813,1,4/11/2021,5,Google
30866,4,4/11/2021,5,Yelp
30920,4,4/11/2021,5,Yelp
30941,2,4/11/2021,4.5,Tripadvisor
30945,5,4/11/2021,4.5,Google
31013,1,4/11/2021,5,Tripadvisor
31018,3,4/11/2021,4.5,Google
31076,3,4/11/2021,4.5,Tripadvisor
31080,2,4/11/2021,4.5,Yelp
31106,4,4/11/2021,5,Google
31111,4,4/11/2021,5,Tripadvisor
31117,4,4/11/2021,5,Yelp
31142,5,4/11/2021,4.5,Google
31143,5,4/11/2021,4.5,Yelp
31147,4,4/11/2021,5,Google
31169,5,4/11/2021,4.5,Google
31172,1,4/11/2021,5,Yelp
31241,5,4/11/2021,4.5,Tripadvisor
31257,4,4/11/2021,5,Yelp
31277,4,4/11/2021,5,Google
31336,2,4/11/2021,4.5,Tripadvisor
31355,5,4/11/2021,4.5,Google
31376,3,4/11/2021,4.5,Google
31403,1,4/11/2021,5,Tripadvisor
31496,5,4/11/2021,4.5,Google
31530,4,4/11/2021,5,Yelp
31540,2,4/11/2021,4.5,Yelp
31609,2,4/11/2021,4.5,Google
31616,2,4/11/2021,4.5,Google
31628,2,4/11/2021,4.5,Tripadvisor
31696,2,4/11/2021,4.5,Tripadvisor
31709,4,4/11/2021,5,Tripadvisor
31788,4,4/11/2021,5,Google
31803,3,4/11/2021,4.5,Google
31810,4,4/11/2021,5,Google
31858,4,4/11/2021,5,Google
31903,4,4/11/2021,5,Google
31911,5,4/11/2021,4.5,Google
31950,5,4/11/2021,4.5,Tripadvisor
31960,2,4/11/2021,4.5,Tripadvisor
31994,5,4/11/2021,4.5,Tripadvisor
31995,4,4/11/2021,5,Google
31999,1,4/11/2021,5,Yelp
32010,5,4/11/2021,4.5,Google
32011,4,4/11/2021,5,Google
32045,3,4/11/2021,4.5,Google
32074,2,4/11/2021,4.5,Google
32082,2,4/11/2021,4.5,Google
32126,3,4/11/2021,4.5,Tripadvisor
32166,3,4/11/2021,4.5,Google
32271,4,4/11/2021,5,Google
32272,1,4/11/2021,5,Google
32274,4,4/11/2021,5,Yelp
32283,3,4/11/2021,4.5,Yelp
32299,2,4/11/2021,4.5,Google
32309,3,4/11/2021,4.5,Google
32338,2,4/11/2021,4.5,Tripadvisor
32486,4,4/11/2021,5,Google
32524,1,4/11/2021,5,Google
32527,2,4/11/2021,4.5,Yelp
32570,2,4/11/2021,4.5,Google
32587,4,4/11/2021,5,Tripadvisor
32591,1,4/11/2021,5,Tripadvisor
30080,2,4/12/2021,4.5,Google
30123,2,4/12/2021,4.5,Google
30161,4,4/12/2021,5,Yelp
30217,2,4/12/2021,4.5,Google
30229,2,4/12/2021,4.5,Google
30250,3,4/12/2021,4.5,Google
30251,3,4/12/2021,4.5,Google
30253,4,4/12/2021,5,Tripadvisor
30300,2,4/12/2021,4.5,Yelp
30357,2,4/12/2021,4.5,Google
30370,3,4/12/2021,4.5,Google
30388,4,4/12/2021,5,Google
30406,4,4/12/2021,5,Yelp
30414,2,4/12/2021,4.5,Tripadvisor
30448,2,4/12/2021,4.5,Google
30494,1,4/12/2021,5,Tripadvisor
30537,2,4/12/2021,4.5,Google
30568,4,4/12/2021,5,Tripadvisor
30578,1,4/12/2021,5,Tripadvisor
30591,5,4/12/2021,4.5,Tripadvisor
30622,4,4/12/2021,5,Yelp
30631,1,4/12/2021,0,Yelp
30634,1,4/12/2021,0,Google
30739,4,4/12/2021,5,Google
30763,5,4/12/2021,4.5,Google
30764,5,4/12/2021,4.5,Yelp
30801,4,4/12/2021,5,Yelp
30819,4,4/12/2021,5,Google
30841,1,4/12/2021,5,Tripadvisor
30853,1,4/12/2021,5,Yelp
30889,2,4/12/2021,4.5,Yelp
30891,5,4/12/2021,4.5,Google
30908,2,4/12/2021,4.5,Google
31014,4,4/12/2021,5,Google
31036,5,4/12/2021,4.5,Tripadvisor
31054,1,4/12/2021,5,Google
31067,1,4/12/2021,5,Google
31122,2,4/12/2021,4.5,Tripadvisor
31170,4,4/12/2021,5,Google
31219,4,4/12/2021,5,Google
31295,5,4/12/2021,4.5,Google
31364,3,4/12/2021,4.5,Tripadvisor
31399,2,4/12/2021,4.5,Google
31416,4,4/12/2021,5,Google
31426,2,4/12/2021,4.5,Google
31455,3,4/12/2021,4.5,Google
31500,3,4/12/2021,4.5,Yelp
31514,4,4/12/2021,5,Google
31538,4,4/12/2021,5,Tripadvisor
31549,4,4/12/2021,5,Google
31629,4,4/12/2021,5,Tripadvisor
31636,2,4/12/2021,4.5,Google
31654,2,4/12/2021,1,Google
31705,3,4/12/2021,4.5,Google
31783,4,4/12/2021,5,Tripadvisor
31822,1,4/12/2021,5,Google
31863,2,4/12/2021,4.5,Yelp
31879,2,4/12/2021,4.5,Google
31900,5,4/12/2021,4.5,Google
32009,3,4/12/2021,4.5,Google
32050,2,4/12/2021,4.5,Tripadvisor
32054,4,4/12/2021,5,Yelp
32062,1,4/12/2021,5,Google
32120,4,4/12/2021,5,Google
32134,2,4/12/2021,4.5,Google
32138,4,4/12/2021,5,Tripadvisor
32139,2,4/12/2021,4.5,Google
32175,1,4/12/2021,5,Google
32205,4,4/12/2021,5,Google
32226,1,4/12/2021,5,Google
32240,4,4/12/2021,5,Yelp
32244,5,4/12/2021,4.5,Google
32247,4,4/12/2021,5,Yelp
32296,3,4/12/2021,4.5,Google
32325,4,4/12/2021,3,Tripadvisor
32350,4,4/12/2021,5,Tripadvisor
32358,4,4/12/2021,5,Google
32360,4,4/12/2021,5,Google
32477,4,4/12/2021,5,Yelp
32494,1,4/12/2021,5,Google
32499,4,4/12/2021,5,Yelp
32509,5,4/12/2021,4.5,Google
32548,4,4/12/2021,5,Google
32590,1,4/12/2021,5,Tripadvisor
32602,3,4/12/2021,4.5,Google
30162,5,4/13/2021,4.5,Google
30205,1,4/13/2021,5,Yelp
30257,4,4/13/2021,5,Google
30260,1,4/13/2021,5,Google
30266,2,4/13/2021,4.5,Yelp
30310,1,4/13/2021,5,Google
30332,3,4/13/2021,4.5,Tripadvisor
30353,5,4/13/2021,4.5,Tripadvisor
30392,2,4/13/2021,4.5,Google
30411,2,4/13/2021,4.5,Yelp
30481,5,4/13/2021,4.5,Tripadvisor
30483,2,4/13/2021,4.5,Tripadvisor
30514,2,4/13/2021,4.5,Google
30519,4,4/13/2021,5,Yelp
30525,5,4/13/2021,4.5,Yelp
30526,3,4/13/2021,4.5,Google
30545,5,4/13/2021,4.5,Tripadvisor
30558,1,4/13/2021,5,Google
30575,2,4/13/2021,4.5,Google
30590,4,4/13/2021,5,Tripadvisor
30593,4,4/13/2021,5,Tripadvisor
30652,4,4/13/2021,5,Google
30782,1,4/13/2021,5,Yelp
30783,1,4/13/2021,5,Yelp
30791,2,4/13/2021,4.5,Google
30792,1,4/13/2021,5,Google
30796,1,4/13/2021,5,Google
30802,1,4/13/2021,5,Google
30807,2,4/13/2021,4.5,Google
30823,1,4/13/2021,5,Google
30876,1,4/13/2021,5,Yelp
30906,4,4/13/2021,5,Google
30992,3,4/13/2021,4.5,Yelp
31004,2,4/13/2021,4.5,Google
31035,5,4/13/2021,4.5,Yelp
31060,2,4/13/2021,4.5,Google
31088,2,4/13/2021,4.5,Google
31090,5,4/13/2021,4.5,Google
31126,4,4/13/2021,5,Yelp
31165,4,4/13/2021,5,Yelp
31182,2,4/13/2021,4.5,Google
31185,5,4/13/2021,4.5,Google
31196,2,4/13/2021,4.5,Google
31204,3,4/13/2021,4.5,Google
31220,3,4/13/2021,4.5,Tripadvisor
31301,4,4/13/2021,5,Tripadvisor
31323,4,4/13/2021,3,Google
31330,5,4/13/2021,4.5,Google
31357,2,4/13/2021,4.5,Google
31392,2,4/13/2021,4.5,Yelp
31420,2,4/13/2021,4.5,Google
31453,4,4/13/2021,5,Tripadvisor
31456,4,4/13/2021,5,Google
31472,4,4/13/2021,5,Google
31560,4,4/13/2021,5,Google
31604,4,4/13/2021,5,Google
31610,2,4/13/2021,4.5,Tripadvisor
31626,3,4/13/2021,4.5,Google
31637,5,4/13/2021,4.5,Yelp
31657,3,4/13/2021,1.5,Tripadvisor
31687,3,4/13/2021,4.5,Google
31718,1,4/13/2021,5,Google
31759,2,4/13/2021,4.5,Google
31785,5,4/13/2021,4.5,Tripadvisor
31812,4,4/13/2021,5,Google
31838,1,4/13/2021,5,Tripadvisor
31839,5,4/13/2021,4.5,Google
31860,3,4/13/2021,4.5,Yelp
31876,4,4/13/2021,5,Google
31933,1,4/13/2021,5,Tripadvisor
31935,2,4/13/2021,4.5,Google
31949,4,4/13/2021,5,Google
31969,2,4/13/2021,4.5,Google
31996,1,4/13/2021,5,Yelp
32032,2,4/13/2021,4.5,Yelp
32036,4,4/13/2021,5,Google
32101,1,4/13/2021,5,Google
32135,3,4/13/2021,4.5,Tripadvisor
32143,2,4/13/2021,4.5,Yelp
32251,2,4/13/2021,4.5,Google
32270,4,4/13/2021,5,Tripadvisor
32278,2,4/13/2021,4.5,Google
32317,2,4/13/2021,1,Yelp
32329,3,4/13/2021,4,Google
32334,1,4/13/2021,5,Tripadvisor
32339,2,4/13/2021,4.5,Google
32342,2,4/13/2021,4.5,Yelp
32347,5,4/13/2021,4.5,Google
32370,1,4/13/2021,5,Yelp
32417,4,4/13/2021,5,Google
32447,2,4/13/2021,4.5,Yelp
32551,2,4/13/2021,4.5,Google
32558,1,4/13/2021,5,Tripadvisor
32578,5,4/13/2021,4.5,Google
32596,4,4/13/2021,5,Google
30089,2,4/14/2021,4.5,Google
30144,4,4/14/2021,5,Yelp
30159,2,4/14/2021,4.5,Google
30163,2,4/14/2021,4.5,Tripadvisor
30177,4,4/14/2021,5,Tripadvisor
30195,4,4/14/2021,5,Google
30295,4,4/14/2021,5,Google
30338,5,4/14/2021,4.5,Google
30404,2,4/14/2021,4.5,Google
30407,2,4/14/2021,4.5,Tripadvisor
30432,1,4/14/2021,5,Google
30441,4,4/14/2021,5,Yelp
30449,2,4/14/2021,4.5,Google
30510,5,4/14/2021,4.5,Google
30513,5,4/14/2021,4.5,Google
30546,4,4/14/2021,5,Google
30547,2,4/14/2021,4.5,Yelp
30548,5,4/14/2021,4.5,Google
30571,3,4/14/2021,4.5,Google
30573,1,4/14/2021,5,Google
30650,2,4/14/2021,3.5,Yelp
30676,1,4/14/2021,5,Google
30710,1,4/14/2021,5,Tripadvisor
30720,4,4/14/2021,5,Yelp
30748,5,4/14/2021,4.5,Yelp
30798,4,4/14/2021,5,Google
30809,4,4/14/2021,5,Google
30862,1,4/14/2021,5,Yelp
30923,3,4/14/2021,4.5,Yelp
30968,2,4/14/2021,1.5,Google
30976,4,4/14/2021,4,Yelp
30982,3,4/14/2021,4.5,Google
30988,4,4/14/2021,5,Tripadvisor
31009,1,4/14/2021,5,Google
31044,3,4/14/2021,4.5,Google
31051,2,4/14/2021,4.5,Tripadvisor
31070,4,4/14/2021,5,Tripadvisor
31098,5,4/14/2021,4.5,Google
31104,4,4/14/2021,5,Google
31216,4,4/14/2021,5,Yelp
31236,4,4/14/2021,5,Google
31238,2,4/14/2021,4.5,Yelp
31252,5,4/14/2021,4.5,Google
31263,2,4/14/2021,4.5,Google
31287,2,4/14/2021,4.5,Google
31307,4,4/14/2021,0,Google
31347,5,4/14/2021,4.5,Tripadvisor
31379,5,4/14/2021,4.5,Tripadvisor
31428,4,4/14/2021,5,Yelp
31469,5,4/14/2021,4.5,Google
31480,3,4/14/2021,4.5,Tripadvisor
31558,4,4/14/2021,5,Google
31602,4,4/14/2021,5,Yelp
31632,2,4/14/2021,4.5,Yelp
31655,4,4/14/2021,1,Tripadvisor
31712,4,4/14/2021,5,Google
31719,1,4/14/2021,5,Yelp
31731,1,4/14/2021,5,Tripadvisor
31747,2,4/14/2021,4.5,Google
31796,2,4/14/2021,4.5,Google
31799,2,4/14/2021,4.5,Tripadvisor
31850,5,4/14/2021,4.5,Yelp
31864,4,4/14/2021,5,Google
31888,5,4/14/2021,4.5,Google
31889,1,4/14/2021,5,Tripadvisor
31895,3,4/14/2021,4.5,Tripadvisor
31898,2,4/14/2021,4.5,Google
31912,2,4/14/2021,4.5,Tripadvisor
31941,4,4/14/2021,5,Google
32013,5,4/14/2021,4.5,Google
32014,1,4/14/2021,5,Google
32024,4,4/14/2021,5,Tripadvisor
32037,3,4/14/2021,4.5,Tripadvisor
32106,5,4/14/2021,4.5,Google
